Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 13:41:54,3569,0,50,3969,793,4715,42.062,42.062,38.625,39.406,38.25,8,729,3,729,18,729,0,729,4,729,3,729,12,729,7,729,8,729,16,729,24,729,17,729
10-29-2025 13:41:55,3569,0,49,3969,793,4715,42.156,42.156,38.531,39.437,38.25,10,729,18,729,3,729,1,729,10,729,1,729,5,729,1,729,7,729,32,729,21,729,5,729
10-29-2025 13:41:56,3568,0,1,3969,793,4715,41.906,41.906,38.593,39.343,38.218,10,729,3,729,17,729,3,729,10,729,1,729,10,729,0,729,4,729,19,729,1,729,38,729
10-29-2025 13:41:57,3568,0,13,3969,793,4815,42.0,42.0,38.625,39.312,38.343,18,729,1,729,18,729,1,729,7,729,11,729,14,729,1,729,9,729,3,729,3,729,47,729
10-29-2025 13:41:58,3567,0,0,3969,793,4715,42.062,42.062,38.593,39.468,38.187,7,729,12,729,8,729,1,729,0,729,2,729,14,729,0,729,6,729,34,729,4,729,24,729
10-29-2025 13:41:59,3568,0,0,3969,793,4715,41.937,41.937,38.625,39.406,38.343,9,729,18,729,0,729,2,729,11,729,5,729,9,729,7,729,3,729,33,729,7,729,22,729
10-29-2025 13:42:00,3568,0,0,3969,793,4715,41.937,41.937,38.625,39.281,38.187,10,729,18,729,4,729,2,729,19,729,1,729,3,729,1,729,8,729,0,729,33,729,22,729
10-29-2025 13:42:01,3568,0,22,3969,793,4815,42.187,42.187,38.625,39.375,38.437,8,1497,11,1497,9,1497,2,1497,23,729,4,729,1,729,1,729,5,729,3,729,46,729,8,729
10-29-2025 13:42:02,3569,0,0,3971,793,4715,42.25,42.25,38.562,39.375,38.406,8,729,20,729,5,729,3,729,12,729,10,729,12,729,1,729,4,729,30,729,21,729,8,729
10-29-2025 13:42:03,3569,0,47,3971,793,4715,42.0,42.0,38.531,39.5,38.25,8,729,6,729,13,729,0,729,6,729,0,729,20,729,0,729,3,729,23,729,34,729,2,729
